transaction_id,date,card_category,revenue,interest_earned,total_trans_amt,annual_fees,total_trans_count,customer_job,education_level,use_chip,exp_type,quarter,month,gender,age_group,income_group
T0004314,2023-10-05,Blue,49.44,21.29,1575.31,199,1,Retirees,Post-Graduate,Swipe,Fuel,Q4,Oct,M,60+,Med
T0004315,2023-06-03,Blue,1.38,0.07,38.8,49,3,Blue-collar,High School,Chip,Bills,Q2,Jun,F,30-40,Med
T0004316,2023-05-18,Gold,15.81,5.18,1241.23,199,3,Businessman,Doctorate,Swipe,Travel,Q2,May,F,20-30,Med
T0004317,2023-12-24,Blue,49.54,3.57,976.36,49,1,Selfemployed,Graduate,Online,Fuel,Q4,Dec,F,40-50,Med
T0004318,2023-11-20,Blue,69.74,31.24,1257.08,0,1,Blue-collar,Uneducated,Swipe,Bills,Q4,Nov,F,40-50,High
T0004319,2023-04-17,Blue,67.62,38.05,1348.51,49,5,Selfemployed,Graduate,Chip,Entertainment,Q2,Apr,M,40-50,Med
T0004320,2023-06-25,Platinum,16.56,9.4,765.64,49,2,Retirees,Graduate,Online,Bills,Q2,Jun,F,40-50,Med
T0004321,2023-08-18,Blue,28.93,3.79,2326.4,0,2,White-collar,Post-Graduate,Online,Bills,Q3,Aug,F,40-50,Med
T0004322,2023-05-14,Blue,99.36,43.88,2202.28,99,3,Selfemployed,High School,Chip,Entertainment,Q2,May,M,40-50,Med
T0004323,2023-04-06,Blue,7.58,3.57,247.61,0,2,White-collar,Graduate,Swipe,Travel,Q2,Apr,F,50-60,Low
T0004324,2023-05-30,Blue,36.7,19.84,944.83,0,3,White-collar,Uneducated,Swipe,Entertainment,Q2,May,F,50-60,Med
T0004325,2023-03-18,Blue,29.95,17.43,708.95,99,1,Govt,Post-Graduate,Swipe,Bills,Q1,Mar,M,50-60,Low
T0004326,2023-11-20,Gold,125.96,42.16,2311.33,199,5,Businessman,Post-Graduate,Chip,Entertainment,Q4,Nov,M,40-50,Low
T0004327,2023-08-17,Silver,105.7,69.31,2437.18,199,2,Govt,High School,Swipe,Entertainment,Q3,Aug,F,40-50,Low
T0004328,2023-04-01,Blue,70.62,59.9,2325.47,0,2,Govt,Graduate,Swipe,Bills,Q2,Apr,F,40-50,High
T0004329,2023-05-29,Gold,51.43,29.8,2185.45,49,2,Selfemployed,Post-Graduate,Chip,Entertainment,Q2,May,F,50-60,Low
T0004330,2023-02-28,Blue,8.96,13.92,641.68,0,2,Govt,Doctorate,Swipe,Entertainment,Q1,Feb,F,40-50,High
T0004331,2023-02-14,Blue,44.58,21.12,2395.5,0,4,Govt,Doctorate,Chip,Food,Q1,Feb,F,30-40,High
T0004332,2023-03-22,Gold,54.23,55.92,2432.84,99,1,Retirees,Uneducated,Swipe,Bills,Q1,Mar,F,50-60,High
T0004333,2023-02-21,Silver,30.64,13.76,514.79,0,1,Blue-collar,Graduate,Chip,Entertainment,Q1,Feb,M,50-60,Low
T0004334,2023-11-01,Silver,71.94,22.0,1771.36,0,2,Blue-collar,Post-Graduate,Swipe,Fuel,Q4,Nov,M,20-30,Med
T0004335,2023-07-23,Blue,39.13,21.14,1967.28,99,5,Blue-collar,Doctorate,Chip,Bills,Q3,Jul,M,20-30,High
T0004336,2023-11-28,Blue,1.29,0.35,55.46,0,2,White-collar,High School,Swipe,Entertainment,Q4,Nov,F,30-40,High
T0004337,2023-04-13,Blue,48.76,15.52,989.19,0,1,Govt,High School,Chip,Fuel,Q2,Apr,F,40-50,Med
T0004338,2023-11-18,Platinum,4.27,4.58,205.39,199,5,Blue-collar,Post-Graduate,Swipe,Bills,Q4,Nov,M,50-60,High
T0004339,2023-11-13,Silver,10.45,9.01,431.01,0,2,Selfemployed,Graduate,Swipe,Bills,Q4,Nov,F,30-40,High
T0004340,2023-02-20,Blue,31.28,5.47,2135.37,99,4,Govt,Unknown,Swipe,Entertainment,Q1,Feb,F,40-50,Low
T0004341,2023-06-14,Blue,62.27,39.91,1543.81,49,1,White-collar,Unknown,Swipe,Food,Q2,Jun,F,40-50,Med
T0004342,2023-12-16,Gold,98.22,35.99,2237.88,0,1,White-collar,High School,Online,Bills,Q4,Dec,M,60+,Med
T0004343,2023-05-19,Blue,3.66,1.62,76.72,0,1,Selfemployed,High School,Swipe,Bills,Q2,May,F,40-50,Low
T0004344,2023-02-25,Blue,21.16,25.39,1129.79,0,4,Govt,Unknown,Swipe,Bills,Q1,Feb,F,40-50,Low
T0004345,2023-07-12,Blue,58.96,42.25,1757.59,0,4,Retirees,Post-Graduate,Swipe,Entertainment,Q3,Jul,M,50-60,Med
T0004346,2023-06-05,Blue,0.64,0.26,28.1,49,3,Govt,Uneducated,Chip,Fuel,Q2,Jun,M,40-50,Low
T0004347,2023-03-24,Platinum,17.92,6.7,426.49,0,5,Selfemployed,Doctorate,Chip,Bills,Q1,Mar,F,30-40,High
T0004348,2023-04-27,Blue,38.14,17.78,1072.29,99,1,Govt,High School,Chip,Entertainment,Q2,Apr,F,50-60,Med
T0004349,2023-05-01,Blue,21.28,36.76,1928.09,49,4,Blue-collar,High School,Chip,Bills,Q2,May,M,50-60,Low
T0004350,2023-02-18,Blue,98.43,55.13,2070.46,0,1,Retirees,Unknown,Chip,Fuel,Q1,Feb,F,40-50,Low
T0004351,2023-08-01,Blue,41.6,31.65,1580.78,49,1,White-collar,Graduate,Chip,Bills,Q3,Aug,M,30-40,Med
T0004352,2023-09-24,Blue,22.26,49.22,1743.72,0,2,White-collar,Unknown,Chip,Bills,Q3,Sep,F,40-50,Med
T0004353,2023-05-10,Blue,39.43,46.6,1692.66,0,4,Govt,Uneducated,Swipe,Grocery,Q2,May,M,20-30,Low
T0004354,2023-01-13,Blue,55.69,32.59,1923.61,0,5,White-collar,High School,Swipe,Fuel,Q1,Jan,M,40-50,Low
T0004355,2023-08-02,Platinum,39.02,10.1,1095.98,99,4,White-collar,High School,Swipe,Bills,Q3,Aug,F,30-40,Med
T0004356,2023-03-08,Gold,0.74,0.44,36.98,0,1,White-collar,Unknown,Swipe,Fuel,Q1,Mar,F,50-60,High
T0004357,2023-05-21,Silver,83.36,26.42,1505.42,0,2,White-collar,Post-Graduate,Swipe,Bills,Q2,May,M,40-50,Med
T0004358,2023-01-04,Platinum,29.35,5.78,580.2,199,2,Selfemployed,Graduate,Chip,Entertainment,Q1,Jan,F,40-50,Med
T0004359,2023-05-04,Gold,13.19,2.96,301.94,0,4,White-collar,Post-Graduate,Chip,Grocery,Q2,May,F,40-50,High
T0004360,2023-03-04,Blue,76.72,46.62,1958.76,0,5,Govt,Post-Graduate,Chip,Food,Q1,Mar,F,40-50,High
T0004361,2023-07-01,Blue,58.27,19.95,2215.14,0,5,Govt,Uneducated,Online,Bills,Q3,Jul,M,30-40,Low
T0004362,2023-03-07,Blue,28.96,3.82,1354.2,0,2,Selfemployed,Doctorate,Swipe,Entertainment,Q1,Mar,M,20-30,High
T0004363,2023-10-01,Blue,60.34,8.97,1382.65,49,4,Retirees,Graduate,Chip,Grocery,Q4,Oct,M,20-30,Low
T0004364,2023-09-13,Blue,53.06,31.06,2321.55,0,4,Govt,Unknown,Swipe,Fuel,Q3,Sep,F,60+,High
T0004365,2023-02-11,Blue,126.19,18.49,2231.37,0,2,Govt,High School,Chip,Bills,Q1,Feb,F,40-50,Med
T0004366,2023-10-04,Gold,34.13,50.45,2340.63,99,4,Blue-collar,Uneducated,Swipe,Food,Q4,Oct,M,40-50,Med
T0004367,2023-04-18,Blue,49.01,4.33,850.06,99,1,Blue-collar,Doctorate,Swipe,Food,Q2,Apr,F,40-50,High
T0004368,2023-04-18,Platinum,41.86,0.36,796.93,199,5,Retirees,High School,Chip,Grocery,Q2,Apr,F,60+,Low
T0004369,2023-08-16,Blue,16.06,6.78,400.54,0,4,Retirees,Post-Graduate,Chip,Fuel,Q3,Aug,F,30-40,Low
T0004370,2023-03-13,Blue,32.97,18.31,670.96,0,1,Govt,High School,Chip,Fuel,Q1,Mar,M,30-40,High
T0004371,2023-12-05,Blue,43.34,12.42,943.88,0,4,White-collar,Unknown,Swipe,Grocery,Q4,Dec,F,40-50,High
T0004372,2023-02-15,Blue,10.74,0.34,239.65,0,5,Blue-collar,Post-Graduate,Swipe,Bills,Q1,Feb,M,40-50,High
T0004373,2023-02-11,Blue,26.6,18.62,1826.83,199,1,Blue-collar,Graduate,Swipe,Grocery,Q1,Feb,M,30-40,Med
T0004374,2023-02-25,Silver,28.53,20.92,1202.81,99,1,Selfemployed,Doctorate,Chip,Grocery,Q1,Feb,M,40-50,Low
T0004375,2023-03-03,Gold,62.45,10.29,2173.02,0,5,Retirees,Unknown,Swipe,Grocery,Q1,Mar,M,50-60,High
T0004376,2023-08-16,Silver,10.95,22.11,1066.24,99,5,Retirees,High School,Swipe,Bills,Q3,Aug,M,30-40,High
T0004377,2023-01-19,Platinum,63.25,38.91,1424.06,99,1,Businessman,Post-Graduate,Chip,Bills,Q1,Jan,M,50-60,Low
T0004378,2023-09-30,Silver,11.76,2.33,247.11,0,2,Blue-collar,Graduate,Swipe,Grocery,Q3,Sep,F,30-40,Med
T0004379,2023-05-13,Platinum,15.04,1.01,637.02,49,5,White-collar,Graduate,Swipe,Food,Q2,May,M,50-60,High
T0004380,2023-05-12,Blue,49.98,5.21,1156.48,49,5,Retirees,Unknown,Chip,Bills,Q2,May,F,40-50,Med
T0004381,2023-01-19,Gold,1.34,0.76,27.22,0,2,Govt,Post-Graduate,Chip,Fuel,Q1,Jan,F,40-50,Med
T0004382,2023-02-02,Gold,16.14,4.88,831.84,0,4,White-collar,Post-Graduate,Chip,Travel,Q1,Feb,F,50-60,Low
T0004383,2023-04-03,Blue,34.11,5.09,686.02,0,1,Blue-collar,High School,Chip,Bills,Q2,Apr,M,30-40,Low
T0004384,2023-09-14,Platinum,69.5,12.7,2437.66,199,4,Blue-collar,Post-Graduate,Swipe,Food,Q3,Sep,M,50-60,High
T0004385,2023-09-28,Blue,15.85,9.9,578.59,0,3,Businessman,Unknown,Chip,Travel,Q3,Sep,M,40-50,Med
T0004386,2023-10-13,Blue,8.38,0.52,248.32,199,4,Blue-collar,Unknown,Swipe,Grocery,Q4,Oct,F,30-40,High
T0004387,2023-10-16,Blue,52.58,1.57,2363.18,49,4,Blue-collar,High School,Swipe,Fuel,Q4,Oct,M,50-60,Med
T0004388,2023-11-17,Blue,27.84,3.54,2254.8,0,3,Retirees,High School,Swipe,Food,Q4,Nov,F,40-50,High
T0004389,2023-04-30,Blue,80.07,57.84,2440.23,99,1,Businessman,Graduate,Swipe,Travel,Q2,Apr,F,50-60,High
T0004390,2023-05-23,Blue,44.39,36.32,2102.29,0,2,Retirees,Uneducated,Swipe,Bills,Q2,May,F,40-50,High
T0004391,2023-04-08,Blue,41.08,27.96,1072.33,99,2,Selfemployed,Graduate,Swipe,Food,Q2,Apr,F,50-60,Low
T0004392,2023-04-30,Platinum,16.89,4.11,333.48,0,5,Govt,High School,Chip,Bills,Q2,Apr,F,60+,Med
T0004393,2023-08-21,Blue,113.05,38.96,2228.54,0,3,Businessman,Post-Graduate,Swipe,Food,Q3,Aug,F,40-50,Low
T0004394,2023-05-08,Blue,57.0,3.3,1551.22,0,5,Businessman,Doctorate,Chip,Fuel,Q2,May,F,20-30,High
T0004395,2023-03-30,Gold,1.97,1.0,40.65,199,2,Blue-collar,Uneducated,Chip,Entertainment,Q1,Mar,F,50-60,Med
T0004396,2023-08-25,Silver,9.71,6.46,281.55,0,4,Selfemployed,Post-Graduate,Swipe,Bills,Q3,Aug,M,60+,Med
T0004397,2023-04-07,Blue,88.2,14.4,2168.8,49,1,Govt,Unknown,Swipe,Bills,Q2,Apr,F,30-40,Low
T0004398,2023-06-14,Blue,10.42,12.11,913.17,0,2,Retirees,Uneducated,Swipe,Entertainment,Q2,Jun,M,50-60,Low
T0004399,2023-07-21,Platinum,25.23,7.02,447.12,199,3,Selfemployed,Graduate,Chip,Fuel,Q3,Jul,M,50-60,High
T0004400,2023-11-03,Platinum,53.27,11.25,1073.57,0,1,Businessman,Graduate,Swipe,Fuel,Q4,Nov,F,60+,Low
T0004401,2023-10-03,Silver,54.94,21.21,1487.9,0,4,White-collar,Graduate,Chip,Grocery,Q4,Oct,F,40-50,Low
T0004402,2023-04-22,Blue,17.96,43.86,1606.48,49,4,White-collar,Uneducated,Online,Grocery,Q2,Apr,M,40-50,High
T0004403,2023-08-15,Platinum,68.19,45.98,2081.57,0,3,Selfemployed,High School,Swipe,Entertainment,Q3,Aug,F,30-40,Med
T0004404,2023-02-04,Blue,108.22,56.71,2027.13,0,3,Blue-collar,Unknown,Chip,Fuel,Q1,Feb,F,20-30,High
T0004405,2023-12-07,Platinum,63.55,25.29,2248.21,0,2,White-collar,Uneducated,Swipe,Bills,Q4,Dec,M,50-60,Low
T0004406,2023-06-26,Blue,82.56,59.61,2415.6,0,5,Govt,Graduate,Chip,Bills,Q2,Jun,M,50-60,Med
T0004407,2023-09-16,Gold,29.29,18.37,1994.56,49,5,Govt,Unknown,Swipe,Food,Q3,Sep,F,20-30,High
T0004408,2023-12-29,Blue,17.62,0.48,403.42,99,3,White-collar,High School,Chip,Bills,Q4,Dec,M,40-50,High
T0004409,2023-03-07,Blue,67.61,10.36,2092.98,0,4,Selfemployed,Doctorate,Swipe,Travel,Q1,Mar,F,40-50,High
T0004410,2023-05-18,Blue,126.99,19.22,2402.1,49,1,Govt,Uneducated,Swipe,Entertainment,Q2,May,F,50-60,Low
T0004411,2023-04-22,Blue,91.59,29.51,1812.7,0,1,White-collar,Unknown,Chip,Fuel,Q2,Apr,F,30-40,Med
T0004412,2023-07-31,Blue,11.53,7.56,380.07,0,4,Businessman,Doctorate,Swipe,Entertainment,Q3,Jul,F,40-50,Med
T0004413,2023-11-18,Blue,40.3,11.65,680.48,49,3,Retirees,High School,Swipe,Grocery,Q4,Nov,M,30-40,Low
T0004414,2023-11-27,Platinum,65.18,49.37,1982.97,99,3,Blue-collar,Uneducated,Swipe,Fuel,Q4,Nov,F,30-40,Med
T0004415,2023-06-12,Blue,86.84,3.07,2287.94,0,2,Selfemployed,Unknown,Chip,Bills,Q2,Jun,M,30-40,Low
T0004416,2023-07-01,Blue,67.16,5.54,2322.39,99,5,Blue-collar,High School,Swipe,Entertainment,Q3,Jul,F,50-60,Low
T0004417,2023-09-20,Platinum,4.99,5.37,223.04,0,5,Govt,High School,Chip,Bills,Q3,Sep,M,50-60,Low
T0004418,2023-11-06,Blue,69.12,67.53,2364.05,99,4,Blue-collar,Doctorate,Swipe,Fuel,Q4,Nov,M,30-40,Med
T0004419,2023-11-13,Gold,23.81,58.99,2153.16,0,3,Businessman,High School,Swipe,Travel,Q4,Nov,M,40-50,High
T0004420,2023-05-29,Blue,55.55,0.15,1156.07,49,5,Govt,Unknown,Swipe,Grocery,Q2,May,M,40-50,Low
T0004421,2023-09-06,Blue,65.05,41.34,1491.79,199,1,Retirees,Graduate,Swipe,Grocery,Q3,Sep,M,40-50,High
T0004422,2023-12-18,Gold,3.87,1.73,279.2,0,5,Govt,Post-Graduate,Chip,Entertainment,Q4,Dec,F,60+,Med
T0004423,2023-04-06,Gold,69.61,1.78,1188.74,0,3,White-collar,Post-Graduate,Chip,Fuel,Q2,Apr,F,40-50,High
T0004424,2023-03-06,Blue,39.31,3.29,741.56,0,3,Retirees,Post-Graduate,Online,Food,Q1,Mar,M,20-30,Med
T0004425,2023-03-29,Silver,110.17,7.45,2073.93,0,2,Blue-collar,Graduate,Swipe,Food,Q1,Mar,M,40-50,Low
T0004426,2023-05-23,Blue,67.41,30.6,1301.43,199,3,Retirees,Graduate,Swipe,Entertainment,Q2,May,M,30-40,Low
T0004427,2023-12-29,Blue,4.06,3.27,168.02,0,4,Retirees,Graduate,Swipe,Bills,Q4,Dec,F,30-40,High
T0004428,2023-06-20,Blue,7.4,12.54,681.85,199,1,Selfemployed,Graduate,Swipe,Food,Q2,Jun,F,50-60,Low
T0004429,2023-04-15,Blue,1.01,0.25,37.23,99,2,Govt,Doctorate,Swipe,Food,Q2,Apr,M,50-60,Med
T0004430,2023-03-09,Blue,9.3,3.01,277.35,0,1,Retirees,Post-Graduate,Swipe,Bills,Q1,Mar,M,30-40,Low
T0004431,2023-10-21,Blue,90.32,25.49,1560.02,0,1,Govt,High School,Swipe,Grocery,Q4,Oct,F,30-40,Low
T0004432,2023-03-09,Blue,38.74,11.3,1197.32,0,1,Businessman,Unknown,Swipe,Fuel,Q1,Mar,M,40-50,High
T0004433,2023-02-07,Blue,38.45,30.6,1147.56,0,3,Blue-collar,High School,Swipe,Food,Q1,Feb,M,50-60,Low
T0004434,2023-02-10,Gold,50.64,40.6,1608.12,0,5,Selfemployed,Post-Graduate,Chip,Entertainment,Q1,Feb,M,50-60,High
T0004435,2023-07-15,Blue,28.97,24.25,1783.45,0,3,White-collar,High School,Swipe,Fuel,Q3,Jul,F,30-40,High
T0004436,2023-12-18,Blue,9.63,2.29,282.62,0,5,White-collar,Doctorate,Swipe,Fuel,Q4,Dec,F,50-60,Low
T0004437,2023-07-14,Silver,84.09,21.31,1877.77,49,3,Selfemployed,Graduate,Chip,Bills,Q3,Jul,M,30-40,High
T0004438,2023-05-17,Platinum,24.39,0.22,965.22,199,2,White-collar,High School,Swipe,Travel,Q2,May,M,60+,Med
T0004439,2023-07-14,Gold,20.56,13.63,672.03,0,1,Retirees,Uneducated,Swipe,Food,Q3,Jul,M,60+,High
T0004440,2023-05-05,Blue,23.39,5.37,545.29,0,2,Businessman,Post-Graduate,Chip,Travel,Q2,May,F,40-50,Low
T0004441,2023-08-28,Gold,92.65,42.28,1635.46,0,2,Retirees,Doctorate,Swipe,Entertainment,Q3,Aug,F,30-40,Med
T0004442,2023-05-19,Gold,99.06,4.09,2236.02,0,3,Retirees,High School,Chip,Entertainment,Q2,May,F,40-50,High
T0004443,2023-07-21,Gold,40.35,8.52,972.98,0,5,Retirees,Post-Graduate,Swipe,Entertainment,Q3,Jul,M,40-50,High
T0004444,2023-05-28,Blue,28.71,6.5,563.81,0,3,Govt,High School,Swipe,Entertainment,Q2,May,M,50-60,Med
T0004445,2023-03-18,Blue,66.95,24.47,1875.62,0,3,Businessman,High School,Swipe,Entertainment,Q1,Mar,F,40-50,High
T0004446,2023-07-27,Gold,6.49,6.74,639.64,199,3,Businessman,Uneducated,Chip,Food,Q3,Jul,M,50-60,High
T0004447,2023-03-10,Silver,45.18,51.73,1974.11,0,1,Govt,Post-Graduate,Chip,Bills,Q1,Mar,M,30-40,High
T0004448,2023-10-04,Blue,74.63,32.22,2129.2,0,5,Retirees,Uneducated,Chip,Grocery,Q4,Oct,M,60+,Med
T0004449,2023-08-15,Blue,9.59,14.5,768.1,49,2,Businessman,Post-Graduate,Swipe,Food,Q3,Aug,F,50-60,Med
T0004450,2023-04-14,Gold,34.17,2.21,957.45,99,4,Govt,Uneducated,Chip,Bills,Q2,Apr,F,30-40,Low
T0004451,2023-12-07,Blue,3.55,0.89,60.06,99,5,White-collar,Graduate,Swipe,Grocery,Q4,Dec,M,30-40,Low
T0004452,2023-09-25,Blue,55.01,11.21,2411.5,0,4,Govt,Unknown,Swipe,Bills,Q3,Sep,M,40-50,Low
T0004453,2023-06-12,Blue,79.17,32.26,1514.71,49,4,Govt,Unknown,Swipe,Bills,Q2,Jun,F,40-50,Low
T0004454,2023-10-11,Platinum,58.82,23.55,1059.97,49,3,Selfemployed,Unknown,Online,Food,Q4,Oct,F,50-60,Med
T0004455,2023-10-19,Silver,18.52,10.26,659.25,0,3,Businessman,Graduate,Swipe,Entertainment,Q4,Oct,M,40-50,Med
T0004456,2023-08-25,Blue,72.34,43.06,1719.19,199,5,Retirees,Unknown,Swipe,Entertainment,Q3,Aug,M,30-40,Med
T0004457,2023-07-04,Blue,28.33,14.53,743.86,99,1,Businessman,Doctorate,Swipe,Entertainment,Q3,Jul,M,50-60,Low
T0004458,2023-12-22,Blue,98.76,2.57,2029.14,0,1,Businessman,Doctorate,Online,Entertainment,Q4,Dec,M,40-50,Low
T0004459,2023-09-26,Blue,140.72,10.85,2450.03,199,2,Businessman,Doctorate,Swipe,Entertainment,Q3,Sep,M,60+,High
T0004460,2023-03-28,Silver,18.08,7.89,624.72,0,5,Blue-collar,Post-Graduate,Chip,Entertainment,Q1,Mar,F,40-50,High
T0004461,2023-08-20,Blue,68.35,32.8,1341.76,49,2,Businessman,High School,Swipe,Bills,Q3,Aug,F,60+,Med
T0004462,2023-08-14,Blue,73.97,0.61,1535.97,99,2,Blue-collar,High School,Swipe,Fuel,Q3,Aug,M,40-50,Low
T0004463,2023-04-09,Silver,5.38,0.57,207.79,99,5,White-collar,Doctorate,Chip,Entertainment,Q2,Apr,M,30-40,Med
T0004464,2023-05-26,Gold,33.8,0.29,1333.44,199,3,Govt,Doctorate,Swipe,Fuel,Q2,May,F,20-30,High
T0004465,2023-01-11,Platinum,92.33,21.75,2082.92,0,4,Selfemployed,Graduate,Swipe,Fuel,Q1,Jan,M,30-40,Med
T0004466,2023-02-24,Blue,37.54,10.93,775.65,0,1,Blue-collar,Graduate,Swipe,Bills,Q1,Feb,F,50-60,Low
T0004467,2023-08-24,Blue,1.09,1.87,72.31,0,1,Businessman,Post-Graduate,Chip,Entertainment,Q3,Aug,F,40-50,Med
T0004468,2023-10-08,Blue,36.47,35.1,2274.75,0,1,Govt,Unknown,Chip,Fuel,Q4,Oct,F,50-60,High
T0004469,2023-01-08,Blue,34.38,15.16,636.07,0,2,Govt,High School,Swipe,Bills,Q1,Jan,M,50-60,High
T0004470,2023-05-20,Blue,54.69,57.95,1986.07,99,3,Blue-collar,Unknown,Swipe,Entertainment,Q2,May,F,40-50,Low
T0004471,2023-02-20,Blue,41.63,60.79,2479.47,0,5,Businessman,Uneducated,Chip,Fuel,Q1,Feb,M,60+,High
T0004472,2023-07-19,Blue,8.31,4.18,258.29,0,4,Businessman,Uneducated,Swipe,Entertainment,Q3,Jul,M,40-50,Med
T0004473,2023-02-12,Blue,8.72,8.38,337.82,199,4,Retirees,High School,Swipe,Food,Q1,Feb,M,40-50,High
T0004474,2023-01-18,Gold,0.98,0.0,31.14,199,3,White-collar,Doctorate,Swipe,Food,Q1,Jan,F,40-50,Med
T0004475,2023-05-12,Blue,125.93,9.5,2421.29,0,2,White-collar,Uneducated,Swipe,Food,Q2,May,M,60+,High
T0004476,2023-09-06,Blue,15.29,5.39,261.95,199,4,Selfemployed,Graduate,Chip,Bills,Q3,Sep,F,50-60,High
T0004477,2023-03-04,Blue,35.74,30.09,1125.47,0,2,Govt,Unknown,Online,Travel,Q1,Mar,F,40-50,High
T0004478,2023-11-10,Gold,137.94,64.94,2404.6,0,3,Blue-collar,Graduate,Chip,Entertainment,Q4,Nov,F,40-50,Low
T0004479,2023-07-12,Blue,10.8,12.09,1004.36,199,3,Govt,Post-Graduate,Online,Bills,Q3,Jul,M,50-60,Low
T0004480,2023-11-30,Blue,26.19,0.58,566.89,49,5,Blue-collar,Graduate,Swipe,Bills,Q4,Nov,M,50-60,Med
T0004481,2023-08-14,Blue,13.94,6.56,629.53,0,3,Selfemployed,Unknown,Swipe,Bills,Q3,Aug,F,40-50,Low
T0004482,2023-12-13,Blue,49.46,19.4,2458.86,99,3,Businessman,Unknown,Swipe,Bills,Q4,Dec,M,40-50,High
T0004483,2023-03-09,Platinum,26.08,26.6,1329.62,0,5,Retirees,High School,Swipe,Fuel,Q1,Mar,M,40-50,High
T0004484,2023-10-20,Blue,125.83,26.89,2443.52,0,4,Govt,High School,Swipe,Bills,Q4,Oct,F,60+,Low
T0004485,2023-08-28,Blue,11.77,0.89,323.74,0,5,Blue-collar,Graduate,Swipe,Entertainment,Q3,Aug,M,30-40,High
T0004486,2023-09-06,Gold,10.47,12.29,599.44,0,4,Businessman,Uneducated,Swipe,Grocery,Q3,Sep,F,50-60,Med
T0004487,2023-06-18,Blue,23.83,6.37,560.57,0,5,Selfemployed,Doctorate,Swipe,Grocery,Q2,Jun,F,20-30,Low
T0004488,2023-07-21,Blue,38.42,0.76,1957.54,49,2,Govt,Unknown,Online,Bills,Q3,Jul,F,50-60,Low
T0004489,2023-02-19,Silver,54.31,14.76,1252.15,0,3,Businessman,Uneducated,Swipe,Bills,Q1,Feb,M,60+,Low
T0004490,2023-04-23,Blue,72.89,15.84,2059.49,99,2,Retirees,Graduate,Swipe,Fuel,Q2,Apr,M,20-30,Med
T0004491,2023-09-23,Blue,34.85,21.08,798.89,0,5,Selfemployed,Post-Graduate,Swipe,Food,Q3,Sep,F,50-60,Med
T0004492,2023-09-27,Blue,47.98,0.36,1974.89,0,2,Blue-collar,High School,Swipe,Travel,Q3,Sep,M,40-50,Med
T0004493,2023-03-05,Blue,4.7,0.39,173.72,0,3,Govt,Post-Graduate,Chip,Entertainment,Q1,Mar,F,60+,Low
T0004494,2023-03-03,Platinum,50.49,10.48,928.73,49,3,Retirees,Graduate,Swipe,Food,Q1,Mar,M,30-40,High
T0004495,2023-03-08,Silver,57.59,4.37,1329.3,99,4,Retirees,Uneducated,Swipe,Entertainment,Q1,Mar,F,50-60,High
T0004496,2023-01-02,Blue,103.76,5.12,1962.35,199,5,Govt,High School,Swipe,Bills,Q1,Jan,F,30-40,High
T0004497,2023-10-27,Blue,22.92,16.71,2239.87,99,4,White-collar,Graduate,Swipe,Grocery,Q4,Oct,M,40-50,Med
T0004498,2023-09-30,Blue,46.37,8.6,890.39,0,5,Selfemployed,Doctorate,Swipe,Entertainment,Q3,Sep,M,50-60,High
T0004499,2023-04-12,Gold,12.12,21.69,1090.03,0,1,Blue-collar,Graduate,Chip,Bills,Q2,Apr,M,40-50,Med
T0004500,2023-11-25,Blue,50.0,13.0,1037.47,99,2,Retirees,Post-Graduate,Chip,Bills,Q4,Nov,M,40-50,High
T0004501,2023-07-01,Gold,36.26,11.59,978.05,99,3,Blue-collar,Uneducated,Chip,Entertainment,Q3,Jul,F,60+,Low
T0004502,2023-10-22,Blue,87.32,0.92,2329.63,0,5,White-collar,High School,Chip,Fuel,Q4,Oct,M,40-50,Low
T0004503,2023-05-28,Blue,31.37,15.65,2259.27,0,2,Retirees,High School,Swipe,Bills,Q2,May,M,50-60,High
T0004504,2023-10-02,Blue,25.79,11.44,1450.67,99,5,Selfemployed,Uneducated,Chip,Entertainment,Q4,Oct,M,40-50,Low
T0004505,2023-12-30,Gold,49.33,48.29,1692.28,49,4,Businessman,Unknown,Swipe,Fuel,Q4,Dec,M,50-60,Low
T0004506,2023-09-18,Blue,19.5,7.65,1544.3,99,1,Businessman,Doctorate,Chip,Bills,Q3,Sep,M,40-50,Low
T0004507,2023-04-16,Blue,67.36,12.36,1463.99,0,3,Selfemployed,High School,Swipe,Entertainment,Q2,Apr,F,30-40,Med
T0004508,2023-10-04,Blue,1.47,1.12,37.42,99,3,Blue-collar,High School,Swipe,Fuel,Q4,Oct,F,20-30,High
T0004509,2023-09-02,Gold,77.22,9.62,2327.58,199,5,Businessman,High School,Chip,Bills,Q3,Sep,M,40-50,High
T0004510,2023-08-06,Blue,71.15,45.77,1717.42,49,4,Businessman,Uneducated,Swipe,Food,Q3,Aug,F,30-40,High
T0004511,2023-07-24,Blue,92.47,25.44,1587.72,0,3,Blue-collar,High School,Swipe,Fuel,Q3,Jul,M,40-50,Low
T0004512,2023-09-02,Blue,35.45,9.58,1647.01,49,4,White-collar,High School,Swipe,Entertainment,Q3,Sep,M,20-30,Low
T0004513,2023-04-15,Blue,28.2,13.7,984.74,99,5,Selfemployed,Doctorate,Swipe,Entertainment,Q2,Apr,M,30-40,Med
T0004514,2023-07-23,Blue,31.86,42.23,1555.01,99,4,Blue-collar,Doctorate,Swipe,Food,Q3,Jul,F,50-60,Med
